dataset,column,value
fact_sales_dataset,order_number,SO54600
fact_sales_dataset,order_number,SO54601
fact_sales_dataset,order_number,SO54602
fact_sales_dataset,order_number,SO54603
fact_sales_dataset,order_number,SO54604
fact_sales_dataset,order_number,SO54605
fact_sales_dataset,order_number,SO54606
fact_sales_dataset,order_number,SO54607
fact_sales_dataset,order_number,SO54608
fact_sales_dataset,order_number,SO54609
fact_sales_dataset,order_number,SO54610
fact_sales_dataset,order_number,SO54611
fact_sales_dataset,order_number,SO54612
fact_sales_dataset,order_number,SO54613
fact_sales_dataset,order_number,SO54614
fact_sales_dataset,order_number,SO54615
fact_sales_dataset,order_number,SO54616
fact_sales_dataset,order_number,SO54617
fact_sales_dataset,order_number,SO54618
fact_sales_dataset,order_number,SO54619
fact_sales_dataset,order_number,SO54620
fact_sales_dataset,order_number,SO54621
fact_sales_dataset,order_number,SO54622
fact_sales_dataset,order_number,SO54623
fact_sales_dataset,order_number,SO54624
fact_sales_dataset,order_number,SO54625
fact_sales_dataset,order_number,SO54626
fact_sales_dataset,order_number,SO54627
fact_sales_dataset,order_number,SO54628
fact_sales_dataset,order_number,SO54629
fact_sales_dataset,order_number,SO54630
fact_sales_dataset,order_number,SO54631
fact_sales_dataset,order_number,SO54632
fact_sales_dataset,order_number,SO54633
fact_sales_dataset,order_number,SO54634
fact_sales_dataset,order_number,SO54635
fact_sales_dataset,order_number,SO54636
fact_sales_dataset,order_number,SO54637
fact_sales_dataset,order_number,SO54638
fact_sales_dataset,order_number,SO54639
fact_sales_dataset,order_number,SO54640
fact_sales_dataset,order_number,SO54641
fact_sales_dataset,order_number,SO54642
fact_sales_dataset,order_number,SO54643
fact_sales_dataset,order_number,SO54644
fact_sales_dataset,order_number,SO54645
fact_sales_dataset,order_number,SO54646
fact_sales_dataset,order_number,SO54647
fact_sales_dataset,order_number,SO54648
fact_sales_dataset,order_number,SO54649
fact_sales_dataset,order_number,SO54650
fact_sales_dataset,order_number,SO54651
fact_sales_dataset,order_number,SO54652
fact_sales_dataset,order_number,SO54653
fact_sales_dataset,order_number,SO54654
fact_sales_dataset,order_number,SO54655
fact_sales_dataset,order_number,SO54656
fact_sales_dataset,order_number,SO54657
fact_sales_dataset,order_number,SO54658
fact_sales_dataset,order_number,SO54659
fact_sales_dataset,order_number,SO54660
fact_sales_dataset,order_number,SO54661
fact_sales_dataset,order_number,SO54662
fact_sales_dataset,order_number,SO54663
fact_sales_dataset,order_number,SO54664
fact_sales_dataset,order_number,SO54665
fact_sales_dataset,order_number,SO54666
fact_sales_dataset,order_number,SO54667
fact_sales_dataset,order_number,SO54668
fact_sales_dataset,order_number,SO54669
fact_sales_dataset,order_number,SO54670
fact_sales_dataset,order_number,SO54671
fact_sales_dataset,order_number,SO54672
fact_sales_dataset,order_number,SO54673
fact_sales_dataset,order_number,SO54674
fact_sales_dataset,order_number,SO54675
fact_sales_dataset,order_number,SO54676
fact_sales_dataset,order_number,SO54677
fact_sales_dataset,order_number,SO54678
fact_sales_dataset,order_number,SO54679
fact_sales_dataset,order_number,SO54680
fact_sales_dataset,order_number,SO54681
fact_sales_dataset,order_number,SO54682
fact_sales_dataset,order_number,SO54683
fact_sales_dataset,order_number,SO54684
fact_sales_dataset,order_number,SO54685
fact_sales_dataset,order_number,SO54686
fact_sales_dataset,order_number,SO54687
fact_sales_dataset,order_number,SO54688
fact_sales_dataset,order_number,SO54689
fact_sales_dataset,order_number,SO54690
fact_sales_dataset,order_number,SO54691
fact_sales_dataset,order_number,SO54692
fact_sales_dataset,order_number,SO54693
fact_sales_dataset,order_number,SO54694
fact_sales_dataset,order_number,SO54695
fact_sales_dataset,order_number,SO54696
fact_sales_dataset,order_number,SO54697
fact_sales_dataset,order_number,SO54698
fact_sales_dataset,order_number,SO54699
fact_sales_dataset,order_number,SO54700
fact_sales_dataset,order_number,SO54701
fact_sales_dataset,order_number,SO54702
fact_sales_dataset,order_number,SO54703
fact_sales_dataset,order_number,SO54704
fact_sales_dataset,order_number,SO54705
fact_sales_dataset,order_number,SO54706
fact_sales_dataset,order_number,SO54707
fact_sales_dataset,order_number,SO54708
fact_sales_dataset,order_number,SO54709
fact_sales_dataset,order_number,SO54710
fact_sales_dataset,order_number,SO54711
fact_sales_dataset,order_number,SO54712
fact_sales_dataset,order_number,SO54713
fact_sales_dataset,order_number,SO54714
fact_sales_dataset,order_number,SO54715
fact_sales_dataset,order_number,SO54716
fact_sales_dataset,order_number,SO54717
fact_sales_dataset,order_number,SO54718
fact_sales_dataset,order_number,SO54719
fact_sales_dataset,order_number,SO54720
fact_sales_dataset,order_number,SO54721
fact_sales_dataset,order_number,SO54722
fact_sales_dataset,order_number,SO54723
fact_sales_dataset,order_number,SO54724
fact_sales_dataset,order_number,SO54725
fact_sales_dataset,order_number,SO54726
fact_sales_dataset,order_number,SO54727
fact_sales_dataset,order_number,SO54728
fact_sales_dataset,order_number,SO54729
fact_sales_dataset,order_number,SO54730
fact_sales_dataset,order_number,SO54731
fact_sales_dataset,order_number,SO54732
fact_sales_dataset,order_number,SO54733
fact_sales_dataset,order_number,SO54734
fact_sales_dataset,order_number,SO54735
fact_sales_dataset,order_number,SO54736
fact_sales_dataset,order_number,SO54737
fact_sales_dataset,order_number,SO54738
fact_sales_dataset,order_number,SO54739
fact_sales_dataset,order_number,SO54740
fact_sales_dataset,order_number,SO54741
fact_sales_dataset,order_number,SO54742
fact_sales_dataset,order_number,SO54743
fact_sales_dataset,order_number,SO54744
fact_sales_dataset,order_number,SO54745
fact_sales_dataset,order_number,SO54746
fact_sales_dataset,order_number,SO54747
fact_sales_dataset,order_number,SO54748
fact_sales_dataset,order_number,SO54749
fact_sales_dataset,order_number,SO54750
fact_sales_dataset,order_number,SO54751
fact_sales_dataset,order_number,SO54752
fact_sales_dataset,order_number,SO54753
fact_sales_dataset,order_number,SO54754
fact_sales_dataset,order_number,SO54755
fact_sales_dataset,order_number,SO54756
fact_sales_dataset,order_number,SO54757
fact_sales_dataset,order_number,SO54758
fact_sales_dataset,order_number,SO54759
fact_sales_dataset,order_number,SO54760
fact_sales_dataset,order_number,SO54761
fact_sales_dataset,order_number,SO54762
fact_sales_dataset,order_number,SO54763
fact_sales_dataset,order_number,SO54764
fact_sales_dataset,order_number,SO54765
fact_sales_dataset,order_number,SO54766
fact_sales_dataset,order_number,SO54767
fact_sales_dataset,order_number,SO54768
fact_sales_dataset,order_number,SO54769
fact_sales_dataset,order_number,SO54770
fact_sales_dataset,order_number,SO54771
fact_sales_dataset,order_number,SO54772
fact_sales_dataset,order_number,SO54773
fact_sales_dataset,order_number,SO54774
fact_sales_dataset,order_number,SO54775
fact_sales_dataset,order_number,SO54776
fact_sales_dataset,order_number,SO54777
fact_sales_dataset,order_number,SO54778
fact_sales_dataset,order_number,SO54779
fact_sales_dataset,order_number,SO54780
fact_sales_dataset,order_number,SO54781
fact_sales_dataset,order_number,SO54782
fact_sales_dataset,order_number,SO54783
fact_sales_dataset,order_number,SO54784
fact_sales_dataset,order_number,SO54785
fact_sales_dataset,order_number,SO54786
fact_sales_dataset,order_number,SO54787
fact_sales_dataset,order_number,SO54788
fact_sales_dataset,order_number,SO54789
fact_sales_dataset,order_number,SO54790
fact_sales_dataset,order_number,SO54791
fact_sales_dataset,order_number,SO54792
fact_sales_dataset,order_number,SO54793
fact_sales_dataset,order_number,SO54794
fact_sales_dataset,order_number,SO54795
fact_sales_dataset,order_number,SO54796
fact_sales_dataset,order_number,SO54797
fact_sales_dataset,order_number,SO54798
fact_sales_dataset,order_number,SO54799
fact_sales_dataset,order_number,SO54800
fact_sales_dataset,order_number,SO54801
fact_sales_dataset,order_number,SO54802
fact_sales_dataset,order_number,SO54803
fact_sales_dataset,order_number,SO54804
fact_sales_dataset,order_number,SO54805
fact_sales_dataset,order_number,SO54806
fact_sales_dataset,order_number,SO54807
fact_sales_dataset,order_number,SO54808
fact_sales_dataset,order_number,SO54809
fact_sales_dataset,order_number,SO54810
fact_sales_dataset,order_number,SO54811
fact_sales_dataset,order_number,SO54812
fact_sales_dataset,order_number,SO54813
fact_sales_dataset,order_number,SO54814
fact_sales_dataset,order_number,SO54815
fact_sales_dataset,order_number,SO54816
fact_sales_dataset,order_number,SO54817
fact_sales_dataset,order_number,SO54818
fact_sales_dataset,order_number,SO54819
fact_sales_dataset,order_number,SO54820
fact_sales_dataset,order_number,SO54821
fact_sales_dataset,order_number,SO54822
fact_sales_dataset,order_number,SO54823
fact_sales_dataset,order_number,SO54824
fact_sales_dataset,order_number,SO54825
fact_sales_dataset,order_number,SO54826
fact_sales_dataset,order_number,SO54827
fact_sales_dataset,order_number,SO54828
fact_sales_dataset,order_number,SO54829
fact_sales_dataset,order_number,SO54830
fact_sales_dataset,order_number,SO54831
fact_sales_dataset,order_number,SO54832
fact_sales_dataset,order_number,SO54833
fact_sales_dataset,order_number,SO54834
fact_sales_dataset,order_number,SO54835
fact_sales_dataset,order_number,SO54836
fact_sales_dataset,order_number,SO54837
fact_sales_dataset,order_number,SO54838
fact_sales_dataset,order_number,SO54839
fact_sales_dataset,order_number,SO54840
fact_sales_dataset,order_number,SO54841
fact_sales_dataset,order_number,SO54842
fact_sales_dataset,order_number,SO54843
fact_sales_dataset,order_number,SO54844
fact_sales_dataset,order_number,SO54845
fact_sales_dataset,order_number,SO54846
fact_sales_dataset,order_number,SO54847
fact_sales_dataset,order_number,SO54848
fact_sales_dataset,order_number,SO54849
fact_sales_dataset,order_number,SO54850
fact_sales_dataset,order_number,SO54851
fact_sales_dataset,order_number,SO54852
fact_sales_dataset,order_number,SO54853
fact_sales_dataset,order_number,SO54854
fact_sales_dataset,order_number,SO54855
fact_sales_dataset,order_number,SO54856
fact_sales_dataset,order_number,SO54857
fact_sales_dataset,order_number,SO54858
fact_sales_dataset,order_number,SO54859
fact_sales_dataset,order_number,SO54860
fact_sales_dataset,order_number,SO54861
fact_sales_dataset,order_number,SO54862
fact_sales_dataset,order_number,SO54863
fact_sales_dataset,order_number,SO54864
fact_sales_dataset,order_number,SO54865
fact_sales_dataset,order_number,SO54866
fact_sales_dataset,order_number,SO54867
fact_sales_dataset,order_number,SO54868
fact_sales_dataset,order_number,SO54869
fact_sales_dataset,order_number,SO54870
fact_sales_dataset,order_number,SO54871
fact_sales_dataset,order_number,SO54872
fact_sales_dataset,order_number,SO54873
fact_sales_dataset,order_number,SO54874
fact_sales_dataset,order_number,SO54875
fact_sales_dataset,order_number,SO54876
fact_sales_dataset,order_number,SO54877
fact_sales_dataset,order_number,SO54878
fact_sales_dataset,order_number,SO54879
fact_sales_dataset,order_number,SO54880
fact_sales_dataset,order_number,SO54881
fact_sales_dataset,order_number,SO54882
fact_sales_dataset,order_number,SO54883
fact_sales_dataset,order_number,SO54884
fact_sales_dataset,order_number,SO54885
fact_sales_dataset,order_number,SO54886
fact_sales_dataset,order_number,SO54887
fact_sales_dataset,order_number,SO54888
fact_sales_dataset,order_number,SO54889
fact_sales_dataset,order_number,SO54890
fact_sales_dataset,order_number,SO54891
fact_sales_dataset,order_number,SO54892
fact_sales_dataset,order_number,SO54893
fact_sales_dataset,order_number,SO54894
fact_sales_dataset,order_number,SO54895
fact_sales_dataset,order_number,SO54896
fact_sales_dataset,order_number,SO54897
fact_sales_dataset,order_number,SO54898
fact_sales_dataset,order_number,SO54899
fact_sales_dataset,order_number,SO54900
fact_sales_dataset,order_number,SO54901
fact_sales_dataset,order_number,SO54902
fact_sales_dataset,order_number,SO54903
fact_sales_dataset,order_number,SO54904
fact_sales_dataset,order_number,SO54905
fact_sales_dataset,order_number,SO54906
fact_sales_dataset,order_number,SO54907
fact_sales_dataset,order_number,SO54908
fact_sales_dataset,order_number,SO54909
fact_sales_dataset,order_number,SO54910
fact_sales_dataset,order_number,SO54911
fact_sales_dataset,order_number,SO54912
fact_sales_dataset,order_number,SO54913
fact_sales_dataset,order_number,SO54914
fact_sales_dataset,order_number,SO54915
fact_sales_dataset,order_number,SO54916
fact_sales_dataset,order_number,SO54917
fact_sales_dataset,order_number,SO54918
fact_sales_dataset,order_number,SO54919
fact_sales_dataset,order_number,SO54920
fact_sales_dataset,order_number,SO54921
fact_sales_dataset,order_number,SO54922
fact_sales_dataset,order_number,SO54923
fact_sales_dataset,order_number,SO54924
fact_sales_dataset,order_number,SO54925
fact_sales_dataset,order_number,SO54926
fact_sales_dataset,order_number,SO54927
fact_sales_dataset,order_number,SO54928
fact_sales_dataset,order_number,SO54929
fact_sales_dataset,order_number,SO54930
fact_sales_dataset,order_number,SO54931
fact_sales_dataset,order_number,SO54932
fact_sales_dataset,order_number,SO54933
fact_sales_dataset,order_number,SO54934
fact_sales_dataset,order_number,SO54935
fact_sales_dataset,order_number,SO54936
fact_sales_dataset,order_number,SO54937
fact_sales_dataset,order_number,SO54938
fact_sales_dataset,order_number,SO54939
fact_sales_dataset,order_number,SO54940
fact_sales_dataset,order_number,SO54941
fact_sales_dataset,order_number,SO54942
fact_sales_dataset,order_number,SO54943
fact_sales_dataset,order_number,SO54944
fact_sales_dataset,order_number,SO54945
fact_sales_dataset,order_number,SO54946
fact_sales_dataset,order_number,SO54947
fact_sales_dataset,order_number,SO54948
fact_sales_dataset,order_number,SO54949
fact_sales_dataset,order_number,SO54950
fact_sales_dataset,order_number,SO54951
fact_sales_dataset,order_number,SO54952
fact_sales_dataset,order_number,SO54953
fact_sales_dataset,order_number,SO54954
fact_sales_dataset,order_number,SO54955
fact_sales_dataset,order_number,SO54956
fact_sales_dataset,order_number,SO54957
fact_sales_dataset,order_number,SO54958
fact_sales_dataset,order_number,SO54959
fact_sales_dataset,order_number,SO54960
fact_sales_dataset,order_number,SO54961
fact_sales_dataset,order_number,SO54962
fact_sales_dataset,order_number,SO54963
fact_sales_dataset,order_number,SO54964
fact_sales_dataset,order_number,SO54965
fact_sales_dataset,order_number,SO54966
fact_sales_dataset,order_number,SO54967
fact_sales_dataset,order_number,SO54968
fact_sales_dataset,order_number,SO54969
fact_sales_dataset,order_number,SO54970
fact_sales_dataset,order_number,SO54971
fact_sales_dataset,order_number,SO54972
fact_sales_dataset,order_number,SO54973
fact_sales_dataset,order_number,SO54974
fact_sales_dataset,order_number,SO54975
fact_sales_dataset,order_number,SO54976
fact_sales_dataset,order_number,SO54977
fact_sales_dataset,order_number,SO54978
fact_sales_dataset,order_number,SO54979
fact_sales_dataset,order_number,SO54980
fact_sales_dataset,order_number,SO54981
fact_sales_dataset,order_number,SO54982
fact_sales_dataset,order_number,SO54983
fact_sales_dataset,order_number,SO54984
fact_sales_dataset,order_number,SO54985
fact_sales_dataset,order_number,SO54986
fact_sales_dataset,order_number,SO54987
fact_sales_dataset,order_number,SO54988
fact_sales_dataset,order_number,SO54989
fact_sales_dataset,order_number,SO54990
fact_sales_dataset,order_number,SO54991
fact_sales_dataset,order_number,SO54992
fact_sales_dataset,order_number,SO54993
fact_sales_dataset,order_number,SO54994
fact_sales_dataset,order_number,SO54995
fact_sales_dataset,order_number,SO54996
fact_sales_dataset,order_number,SO54997
fact_sales_dataset,order_number,SO54998
fact_sales_dataset,order_number,SO54999
fact_sales_dataset,order_number,SO55000
fact_sales_dataset,order_number,SO55001
fact_sales_dataset,order_number,SO55002
fact_sales_dataset,order_number,SO55003
fact_sales_dataset,order_number,SO55004
fact_sales_dataset,order_number,SO55005
fact_sales_dataset,order_number,SO55006
fact_sales_dataset,order_number,SO55007
fact_sales_dataset,order_number,SO55008
fact_sales_dataset,order_number,SO55009
fact_sales_dataset,order_number,SO55010
fact_sales_dataset,order_number,SO55011
fact_sales_dataset,order_number,SO55012
fact_sales_dataset,order_number,SO55013
fact_sales_dataset,order_number,SO55014
fact_sales_dataset,order_number,SO55015
fact_sales_dataset,order_number,SO55016
fact_sales_dataset,order_number,SO55017
fact_sales_dataset,order_number,SO55018
fact_sales_dataset,order_number,SO55019
fact_sales_dataset,order_number,SO55020
fact_sales_dataset,order_number,SO55021
fact_sales_dataset,order_number,SO55022
fact_sales_dataset,order_number,SO55023
fact_sales_dataset,order_number,SO55024
fact_sales_dataset,order_number,SO55025
fact_sales_dataset,order_number,SO55026
fact_sales_dataset,order_number,SO55027
fact_sales_dataset,order_number,SO55028
fact_sales_dataset,order_number,SO55029
fact_sales_dataset,order_number,SO55030
fact_sales_dataset,order_number,SO55031
fact_sales_dataset,order_number,SO55032
fact_sales_dataset,order_number,SO55033
fact_sales_dataset,order_number,SO55034
fact_sales_dataset,order_number,SO55035
fact_sales_dataset,order_number,SO55036
fact_sales_dataset,order_number,SO55037
fact_sales_dataset,order_number,SO55038
fact_sales_dataset,order_number,SO55039
fact_sales_dataset,order_number,SO55040
fact_sales_dataset,order_number,SO55041
fact_sales_dataset,order_number,SO55042
fact_sales_dataset,order_number,SO55043
fact_sales_dataset,order_number,SO55044
fact_sales_dataset,order_number,SO55045
fact_sales_dataset,order_number,SO55046
fact_sales_dataset,order_number,SO55047
fact_sales_dataset,order_number,SO55048
fact_sales_dataset,order_number,SO55049
fact_sales_dataset,order_number,SO55050
fact_sales_dataset,order_number,SO55051
fact_sales_dataset,order_number,SO55052
fact_sales_dataset,order_number,SO55053
fact_sales_dataset,order_number,SO55054
fact_sales_dataset,order_number,SO55055
fact_sales_dataset,order_number,SO55056
fact_sales_dataset,order_number,SO55057
fact_sales_dataset,order_number,SO55058
fact_sales_dataset,order_number,SO55059
fact_sales_dataset,order_number,SO55060
fact_sales_dataset,order_number,SO55061
fact_sales_dataset,order_number,SO55062
fact_sales_dataset,order_number,SO55063
fact_sales_dataset,order_number,SO55064
fact_sales_dataset,order_number,SO55065
fact_sales_dataset,order_number,SO55066
fact_sales_dataset,order_number,SO55067
fact_sales_dataset,order_number,SO55068
fact_sales_dataset,order_number,SO55069
fact_sales_dataset,order_number,SO55070
fact_sales_dataset,order_number,SO55071
fact_sales_dataset,order_number,SO55072
fact_sales_dataset,order_number,SO55073
fact_sales_dataset,order_number,SO55074
fact_sales_dataset,order_number,SO55075
fact_sales_dataset,order_number,SO55076
fact_sales_dataset,order_number,SO55077
fact_sales_dataset,order_number,SO55078
fact_sales_dataset,order_number,SO55079
fact_sales_dataset,order_number,SO55080
fact_sales_dataset,order_number,SO55081
fact_sales_dataset,order_number,SO55082
fact_sales_dataset,order_number,SO55083
fact_sales_dataset,order_number,SO55084
fact_sales_dataset,order_number,SO55085
fact_sales_dataset,order_number,SO55086
fact_sales_dataset,order_number,SO55087
fact_sales_dataset,order_number,SO55088
fact_sales_dataset,order_number,SO55089
fact_sales_dataset,order_number,SO55090
fact_sales_dataset,order_number,SO55091
fact_sales_dataset,order_number,SO55092
fact_sales_dataset,order_number,SO55093
fact_sales_dataset,order_number,SO55094
fact_sales_dataset,order_number,SO55095
fact_sales_dataset,order_number,SO55096
fact_sales_dataset,order_number,SO55097
fact_sales_dataset,order_number,SO55098
fact_sales_dataset,order_number,SO55099
fact_sales_dataset,order_number,SO55100
fact_sales_dataset,order_number,SO55101
fact_sales_dataset,order_number,SO55102
fact_sales_dataset,order_number,SO55103
fact_sales_dataset,order_number,SO55104
fact_sales_dataset,order_number,SO55105
fact_sales_dataset,order_number,SO55106
fact_sales_dataset,order_number,SO55107
fact_sales_dataset,order_number,SO55108
fact_sales_dataset,order_number,SO55109
fact_sales_dataset,order_number,SO55110
fact_sales_dataset,order_number,SO55111
fact_sales_dataset,order_number,SO55112
fact_sales_dataset,order_number,SO55113
fact_sales_dataset,order_number,SO55114
fact_sales_dataset,order_number,SO55115
fact_sales_dataset,order_number,SO55116
fact_sales_dataset,order_number,SO55117
fact_sales_dataset,order_number,SO55118
fact_sales_dataset,order_number,SO55119
fact_sales_dataset,order_number,SO55120
fact_sales_dataset,order_number,SO55121
fact_sales_dataset,order_number,SO55122
fact_sales_dataset,order_number,SO55123
fact_sales_dataset,order_number,SO55124
fact_sales_dataset,order_number,SO55125
fact_sales_dataset,order_number,SO55126
fact_sales_dataset,order_number,SO55127
fact_sales_dataset,order_number,SO55128
fact_sales_dataset,order_number,SO55129
fact_sales_dataset,order_number,SO55130
fact_sales_dataset,order_number,SO55131
fact_sales_dataset,order_number,SO55132
fact_sales_dataset,order_number,SO55133
fact_sales_dataset,order_number,SO55134
fact_sales_dataset,order_number,SO55135
fact_sales_dataset,order_number,SO55136
fact_sales_dataset,order_number,SO55137
fact_sales_dataset,order_number,SO55138
fact_sales_dataset,order_number,SO55139
fact_sales_dataset,order_number,SO55140
fact_sales_dataset,order_number,SO55141
fact_sales_dataset,order_number,SO55142
fact_sales_dataset,order_number,SO55143
fact_sales_dataset,order_number,SO55144
fact_sales_dataset,order_number,SO55145
fact_sales_dataset,order_number,SO55146
fact_sales_dataset,order_number,SO55147
fact_sales_dataset,order_number,SO55148
fact_sales_dataset,order_number,SO55149
fact_sales_dataset,order_number,SO55150
fact_sales_dataset,order_number,SO55151
fact_sales_dataset,order_number,SO55152
fact_sales_dataset,order_number,SO55153
fact_sales_dataset,order_number,SO55154
fact_sales_dataset,order_number,SO55155
fact_sales_dataset,order_number,SO55156
fact_sales_dataset,order_number,SO55157
fact_sales_dataset,order_number,SO55158
fact_sales_dataset,order_number,SO55159
fact_sales_dataset,order_number,SO55160
fact_sales_dataset,order_number,SO55161
fact_sales_dataset,order_number,SO55162
fact_sales_dataset,order_number,SO55163
fact_sales_dataset,order_number,SO55164
fact_sales_dataset,order_number,SO55165
fact_sales_dataset,order_number,SO55166
fact_sales_dataset,order_number,SO55167
fact_sales_dataset,order_number,SO55168
fact_sales_dataset,order_number,SO55169
fact_sales_dataset,order_number,SO55170
fact_sales_dataset,order_number,SO55171
fact_sales_dataset,order_number,SO55172
fact_sales_dataset,order_number,SO55173
fact_sales_dataset,order_number,SO55174
fact_sales_dataset,order_number,SO55175
fact_sales_dataset,order_number,SO55176
fact_sales_dataset,order_number,SO55177
fact_sales_dataset,order_number,SO55178
fact_sales_dataset,order_number,SO55179
fact_sales_dataset,order_number,SO55180
fact_sales_dataset,order_number,SO55181
fact_sales_dataset,order_number,SO55182
fact_sales_dataset,order_number,SO55183
fact_sales_dataset,order_number,SO55184
fact_sales_dataset,order_number,SO55185
fact_sales_dataset,order_number,SO55186
fact_sales_dataset,order_number,SO55187
fact_sales_dataset,order_number,SO55188
fact_sales_dataset,order_number,SO55189
fact_sales_dataset,order_number,SO55190
fact_sales_dataset,order_number,SO55191
fact_sales_dataset,order_number,SO55192
fact_sales_dataset,order_number,SO55193
fact_sales_dataset,order_number,SO55194
fact_sales_dataset,order_number,SO55195
fact_sales_dataset,order_number,SO55196
fact_sales_dataset,order_number,SO55197
fact_sales_dataset,order_number,SO55198
fact_sales_dataset,order_number,SO55199
fact_sales_dataset,order_number,SO55200
fact_sales_dataset,order_number,SO55201
fact_sales_dataset,order_number,SO55202
fact_sales_dataset,order_number,SO55203
fact_sales_dataset,order_number,SO55204
fact_sales_dataset,order_number,SO55205
fact_sales_dataset,order_number,SO55206
fact_sales_dataset,order_number,SO55207
fact_sales_dataset,order_number,SO55208
fact_sales_dataset,order_number,SO55209
fact_sales_dataset,order_number,SO55210
fact_sales_dataset,order_number,SO55211
fact_sales_dataset,order_number,SO55212
fact_sales_dataset,order_number,SO55213
fact_sales_dataset,order_number,SO55214
fact_sales_dataset,order_number,SO55215
fact_sales_dataset,order_number,SO55216
fact_sales_dataset,order_number,SO55217
fact_sales_dataset,order_number,SO55218
fact_sales_dataset,order_number,SO55219
fact_sales_dataset,order_number,SO55220
fact_sales_dataset,order_number,SO55221
fact_sales_dataset,order_number,SO55222
fact_sales_dataset,order_number,SO55223
fact_sales_dataset,order_number,SO55224
fact_sales_dataset,order_number,SO55225
fact_sales_dataset,order_number,SO55226
fact_sales_dataset,order_number,SO55227
fact_sales_dataset,order_number,SO55228
fact_sales_dataset,order_number,SO55229
fact_sales_dataset,order_number,SO55230
fact_sales_dataset,order_number,SO55231
